link,title,genre
https://kurier.at/einfache-sprache/das-10-popfest-in-wien-startet-am-25-juli/400558982,das-10-popfest-in-wien-startet-am-25-juli,news
https://kurier.at/einfache-sprache/china-will-gerne-autos-nach-europa-bringen/227.048.350,china-will-gerne-autos-nach-europa-bringen,news
https://kurier.at/einfache-sprache/erfolgreiches-lied-macht-auf-hochhaus-brand-in-london-aufmerksam/272.267.666,erfolgreiches-lied-macht-auf-hochhaus-brand-in-london-aufmerksam,news
https://kurier.at/einfache-sprache/kira-gruenberg-bekam-einen-opel-geschenkt/299.308.186,kira-gruenberg-bekam-einen-opel-geschenkt,news
https://kurier.at/einfache-sprache/erste-modewoche-in-saudi-arabien/400019938,erste-modewoche-in-saudi-arabien,news
https://kurier.at/einfache-sprache/einkaufen-im-internet/205.678.547,einkaufen-im-internet,news
https://kurier.at/einfache-sprache/die-rostrote-mauerbiene-ist-das-insekt-des-jahres-2019/400345054,die-rostrote-mauerbiene-ist-das-insekt-des-jahres-2019,news
https://kurier.at/einfache-sprache/ruecktritt-von-2-britischen-ministern-sorgt-fuer-unklarheit/400064645,ruecktritt-von-2-britischen-ministern-sorgt-fuer-unklarheit,news
https://kurier.at/einfache-sprache/zu-viel-plastikverpackungen-in-supermaerkten/400110407,zu-viel-plastikverpackungen-in-supermaerkten,news
https://kurier.at/einfache-sprache/baby-wurde-durch-eine-herz-operation-kurz-vor-der-geburt-gerettet/400351627,baby-wurde-durch-eine-herz-operation-kurz-vor-der-geburt-gerettet,news
https://kurier.at/einfache-sprache/viele-dinge-wurden-von-fluechtlingen-erfunden/254.674.431,viele-dinge-wurden-von-fluechtlingen-erfunden,news
https://kurier.at/einfache-sprache/ehefrau-vergiftet-unabsichtlich-27-menschen/295.962.937,ehefrau-vergiftet-unabsichtlich-27-menschen,news
https://kurier.at/einfache-sprache/eu-und-japan-beschliessen-freihandels-abkommen/400068221,eu-und-japan-beschliessen-freihandels-abkommen,news
https://kurier.at/einfache-sprache/spar-akademie-in-wien-neu-eroeffnet/298.107.615,spar-akademie-in-wien-neu-eroeffnet,news
https://kurier.at/einfache-sprache/holz-spielzeug-wird-wegen-erstickungs-gefahr-zurueckgerufen/299.008.680,holz-spielzeug-wird-wegen-erstickungs-gefahr-zurueckgerufen,news
https://kurier.at/einfache-sprache/oesterreicher-nehmen-immer-mehr-schmerzmittel/217.831.051,oesterreicher-nehmen-immer-mehr-schmerzmittel,news
https://kurier.at/einfache-sprache/lebenswelt-ein-arbeits-platz-und-ein-zuhause-fuer-menschen-mit-behinderungen/400548812,lebenswelt-ein-arbeits-platz-und-ein-zuhause-fuer-menschen-mit-behinderungen,news
https://kurier.at/einfache-sprache/vw-besitzer-muessen-autos-in-die-werkstatt-bringen/177.638.255,vw-besitzer-muessen-autos-in-die-werkstatt-bringen,news
https://kurier.at/einfache-sprache/dove-musste-sich-fuer-werbung-entschuldigen/291.614.113,dove-musste-sich-fuer-werbung-entschuldigen,news
https://kurier.at/einfache-sprache/wiener-wirte-freuen-sich-auf-die-fussball-europa-meisterschaft/203.146.081,wiener-wirte-freuen-sich-auf-die-fussball-europa-meisterschaft,news
https://kurier.at/einfache-sprache/deutsche-journalistin-in-der-tuerkei-aus-der-haft-entlassen/303.012.068,deutsche-journalistin-in-der-tuerkei-aus-der-haft-entlassen,news
https://kurier.at/einfache-sprache/aufnahme-test-fuer-das-medizin-studium/248.350.885,aufnahme-test-fuer-das-medizin-studium,news
https://kurier.at/einfache-sprache/auch-im-alter-kann-man-fit-sein/247.081.859,auch-im-alter-kann-man-fit-sein,news
https://kurier.at/einfache-sprache/in-oesterreich-werden-viele-kaefig-eier-verarbeitet/246.738.400,in-oesterreich-werden-viele-kaefig-eier-verarbeitet,news
https://kurier.at/einfache-sprache/84-mal-am-tag-schaut-man-aufs-handy/400152702,84-mal-am-tag-schaut-man-aufs-handy,news
https://kurier.at/einfache-sprache/die-paralympics-in-rio-de-janeiro-beginnen-heute/219.971.661,die-paralympics-in-rio-de-janeiro-beginnen-heute,news
https://kurier.at/einfache-sprache/diese-woche-findet-in-wien-das-kaffee-festival-statt/306.030.051,diese-woche-findet-in-wien-das-kaffee-festival-statt,news
https://kurier.at/einfache-sprache/test-baby-spielzeug-enthaelt-schaedliche-stoffe/302.055.687,test-baby-spielzeug-enthaelt-schaedliche-stoffe,news
https://kurier.at/einfache-sprache/wie-man-mit-kniebeugen-schwerkranken-kindern-helfen-kann/400347472,wie-man-mit-kniebeugen-schwerkranken-kindern-helfen-kann,news
https://kurier.at/einfache-sprache/wer-sich-taeglich-bewegt-lebt-laenger/400387196,wer-sich-taeglich-bewegt-lebt-laenger,news
https://kurier.at/einfache-sprache/moerder-kommt-ins-straflager/275.081.822,moerder-kommt-ins-straflager,news
https://kurier.at/einfache-sprache/im-naechsten-studienjahr-gibt-es-viele-aenderungen/223.610.161,im-naechsten-studienjahr-gibt-es-viele-aenderungen,news
https://kurier.at/einfache-sprache/auch-junge-menschen-sollen-blut-spenden/400523962,auch-junge-menschen-sollen-blut-spenden,news
https://kurier.at/einfache-sprache/oesterreich-gegen-wales-endet-unentschieden/224.611.873,oesterreich-gegen-wales-endet-unentschieden,news
https://kurier.at/einfache-sprache/verdaechtiger-hat-anschlag-in-stockholm-zugegeben/257.727.598,verdaechtiger-hat-anschlag-in-stockholm-zugegeben,news
https://kurier.at/einfache-sprache/der-brand-war-keine-absicht/184.875.441,der-brand-war-keine-absicht,news
https://kurier.at/einfache-sprache/2-ruecktritte-bei-den-gruenen/293.028.866,2-ruecktritte-bei-den-gruenen,news
https://kurier.at/einfache-sprache/die-ergebnisse-der-letzten-6-spiele-in-der-em/205.047.242,die-ergebnisse-der-letzten-6-spiele-in-der-em,news
https://kurier.at/einfache-sprache/in-wien-gibt-es-einen-smartphone-schnupperkurs-fuer-aeltere-menschen/400380572,in-wien-gibt-es-einen-smartphone-schnupperkurs-fuer-aeltere-menschen,news
https://kurier.at/einfache-sprache/wer-viele-kollegen-hat-laesst-sich-eher-scheiden/400130246,wer-viele-kollegen-hat-laesst-sich-eher-scheiden,news
https://kurier.at/einfache-sprache/bildungs-bericht-was-an-oesterreichs-schulen-verbessert-werden-sollte/400453357,bildungs-bericht-was-an-oesterreichs-schulen-verbessert-werden-sollte,news
https://kurier.at/einfache-sprache/burgenland-pflege-von-familienmitgliedern-wird-zum-bezahlten-job/400747218,burgenland-pflege-von-familienmitgliedern-wird-zum-bezahlten-job,news
https://kurier.at/einfache-sprache/lindsey-vonn-beendet-die-ski-saison-vorzeitig/184.504.402,lindsey-vonn-beendet-die-ski-saison-vorzeitig,news
https://kurier.at/einfache-sprache/nuesse-sind-gut-fuer-die-figur/400615844,nuesse-sind-gut-fuer-die-figur,news
https://kurier.at/einfache-sprache/u4-teilsperre-ab-14-april/257.957.136,u4-teilsperre-ab-14-april,news
https://kurier.at/einfache-sprache/wetter-sturm-und-starker-regen-in-oesterreich/400153731,wetter-sturm-und-starker-regen-in-oesterreich,news
https://kurier.at/einfache-sprache/oesterreich-spielt-unentschieden-gegen-frankreich/276.831.308,oesterreich-spielt-unentschieden-gegen-frankreich,news
https://kurier.at/einfache-sprache/rauchen-ist-schlecht-fuer-die-augen/400541603,rauchen-ist-schlecht-fuer-die-augen,news
https://kurier.at/einfache-sprache/wien-tempo-30-im-7-bezirk-ab-september/400541195,wien-tempo-30-im-7-bezirk-ab-september,news
https://kurier.at/einfache-sprache/obamas-abschiedsworte-als-praesident/240.790.516,obamas-abschiedsworte-als-praesident,news
https://kurier.at/einfache-sprache/kalifornien-waldbraende-sind-unter-kontrolle/400336522,kalifornien-waldbraende-sind-unter-kontrolle,news
https://kurier.at/einfache-sprache/neuer-post-roboter-wurde-in-graz-getestet/294.194.915,neuer-post-roboter-wurde-in-graz-getestet,news
https://kurier.at/einfache-sprache/umwelt-verschmutzer-muessen-zahlen/193.709.038,umwelt-verschmutzer-muessen-zahlen,news
https://kurier.at/einfache-sprache/spanien-pedro-sanchez-gewinnt-mit-seiner-sozialdemokratischen-partei-die-wahlen/400671941,spanien-pedro-sanchez-gewinnt-mit-seiner-sozialdemokratischen-partei-die-wahlen,news
https://kurier.at/einfache-sprache/spoe-auftritt-am-rathaus-platz/261.614.492,spoe-auftritt-am-rathaus-platz,news
https://kurier.at/einfache-sprache/tipps-wie-man-sein-fahrrad-vor-diebstahl-schuetzen-kann/400474672,tipps-wie-man-sein-fahrrad-vor-diebstahl-schuetzen-kann,news
https://kurier.at/einfache-sprache/die-gruene-seite-der-antarktis/400057637,die-gruene-seite-der-antarktis,news
https://kurier.at/einfache-sprache/usa-mitarbeiterin-von-polizei-notruf-hat-bub-bei-hausuebung-geholfen/400395230,usa-mitarbeiterin-von-polizei-notruf-hat-bub-bei-hausuebung-geholfen,news
https://kurier.at/einfache-sprache/die-u-bahn-linie-u4-haelt-wieder-in-der-station-pilgramgasse/400745097,die-u-bahn-linie-u4-haelt-wieder-in-der-station-pilgramgasse,news
https://kurier.at/einfache-sprache/oesterreichische-national-mannschaft-im-training/200.854.712,oesterreichische-national-mannschaft-im-training,news
https://kurier.at/einfache-sprache/was-ist-eine-wahl-umfrage/281.785.312,was-ist-eine-wahl-umfrage,news
https://kurier.at/einfache-sprache/in-portugal-gibt-es-einen-gefaehrlichen-wald-brand/400558226,in-portugal-gibt-es-einen-gefaehrlichen-wald-brand,news
https://kurier.at/einfache-sprache/recycling-so-entsorgt-man-flaschen-richtig/400562195,recycling-so-entsorgt-man-flaschen-richtig,news
https://kurier.at/einfache-sprache/der-winter-kommt-naechste-woche-koennte-es-sogar-schneien/400323999,der-winter-kommt-naechste-woche-koennte-es-sogar-schneien,news
https://kurier.at/einfache-sprache/gewalt-an-fluechtlingen-durch-polizisten/256.937.258,gewalt-an-fluechtlingen-durch-polizisten,news
https://kurier.at/einfache-sprache/hallenbau-pfeiffer-gmbh-geht-in-konkurs/247.982.662,hallenbau-pfeiffer-gmbh-geht-in-konkurs,news
https://kurier.at/einfache-sprache/was-kann-man-tun-wenn-der-flug-wegen-einem-sturm-ausfaellt/400753407,was-kann-man-tun-wenn-der-flug-wegen-einem-sturm-ausfaellt,news
https://kurier.at/einfache-sprache/armee-lockert-bestimmungen-fuer-neue-soldaten/228.885.421,armee-lockert-bestimmungen-fuer-neue-soldaten,news
https://kurier.at/einfache-sprache/deutschland-ab-1-jaenner-2019-fahrverbote-fuer-aeltere-diesel-autos-in-stuttgart/400066031,deutschland-ab-1-jaenner-2019-fahrverbote-fuer-aeltere-diesel-autos-in-stuttgart,news
https://kurier.at/einfache-sprache/politiker-wollen-die-lage-von-fluechtlingen-in-libyen-verbessern/245.468.385,politiker-wollen-die-lage-von-fluechtlingen-in-libyen-verbessern,news
https://kurier.at/einfache-sprache/coca-cola-werbung-zeigt-frau-am-steuer/298.465.001,coca-cola-werbung-zeigt-frau-am-steuer,news
https://kurier.at/einfache-sprache/aeltere-menschen-verbreiten-oefter-falsch-nachrichten-im-internet/400375139,aeltere-menschen-verbreiten-oefter-falsch-nachrichten-im-internet,news
https://kurier.at/einfache-sprache/immer-weniger-einbrueche-in-oesterreich/400011369,immer-weniger-einbrueche-in-oesterreich,news
https://kurier.at/einfache-sprache/zahnaerztin-klaert-ueber-kaputte-milchzaehne-bei-kindern-auf/400643195,zahnaerztin-klaert-ueber-kaputte-milchzaehne-bei-kindern-auf,news
https://kurier.at/einfache-sprache/werner-faymann-beendet-seine-arbeit-als-bundeskanzler/197.757.878,werner-faymann-beendet-seine-arbeit-als-bundeskanzler,news
https://kurier.at/einfache-sprache/bald-wird-es-liefer-roboter-geben/178.422.856,bald-wird-es-liefer-roboter-geben,news
https://kurier.at/einfache-sprache/schweden-hat-viel-fuer-die-gleichberechtigung-getan/400039681,schweden-hat-viel-fuer-die-gleichberechtigung-getan,news
https://kurier.at/einfache-sprache/festival-absage-wegen-vergewaltigungen/273.471.420,festival-absage-wegen-vergewaltigungen,
https://kurier.at/einfache-sprache/jeder-dritte-oesterreicher-ist-nicht-richtig-geimpft/400010112,jeder-dritte-oesterreicher-ist-nicht-richtig-geimpft,news
https://kurier.at/einfache-sprache/internationaler-tag-der-strassenkinder/309.011.303,internationaler-tag-der-strassenkinder,news
https://kurier.at/einfache-sprache/polen-neuer-regierungs-chef-hat-aussen-und-verteidigungs-minister-gekuendigt/306.020.115,polen-neuer-regierungs-chef-hat-aussen-und-verteidigungs-minister-gekuendigt,news
https://kurier.at/einfache-sprache/oesterreich-liegt-bei-sozialer-gerechtigkeit-vorne/298.870.773,oesterreich-liegt-bei-sozialer-gerechtigkeit-vorne,news
https://kurier.at/einfache-sprache/juventus-turin-gegen-fc-bayern-muenchen/182.895.768,juventus-turin-gegen-fc-bayern-muenchen,news
https://kurier.at/einfache-sprache/corona-virus-so-kann-man-sich-in-oeffentlichen-verkehrsmitteln-schuetzen/400776944,corona-virus-so-kann-man-sich-in-oeffentlichen-verkehrsmitteln-schuetzen,news
https://kurier.at/einfache-sprache/wo-und-wann-es-die-meisten-arbeits-unfaelle-gibt/265.828.111,wo-und-wann-es-die-meisten-arbeits-unfaelle-gibt,news
https://kurier.at/einfache-sprache/kaeufer-fuer-das-unternehmen-jack-wolfskin-gesucht/246.723.312,kaeufer-fuer-das-unternehmen-jack-wolfskin-gesucht,news
https://kurier.at/einfache-sprache/beleidigende-internet-beitraege-haben-auch-fuer-politiker-folgen/400109537,beleidigende-internet-beitraege-haben-auch-fuer-politiker-folgen,news
https://kurier.at/einfache-sprache/neues-projekt-fuer-menschen-mit-behinderung/207.376.629,neues-projekt-fuer-menschen-mit-behinderung,news
https://kurier.at/einfache-sprache/usa-tier-und-pflanzenschutz-gesetz-wurde-geaendert/400577351,usa-tier-und-pflanzenschutz-gesetz-wurde-geaendert,news
https://kurier.at/einfache-sprache/handy-tipps-das-sollten-eltern-mit-ihren-kindern-klaeren/400722294,handy-tipps-das-sollten-eltern-mit-ihren-kindern-klaeren,news
https://kurier.at/einfache-sprache/bestimmte-putzmittel-koennen-fuer-kinder-schaedlich-sein/400122908,bestimmte-putzmittel-koennen-fuer-kinder-schaedlich-sein,news
https://kurier.at/einfache-sprache/politisches-treffen-zur-bankomat-gebuehr/195.974.774,politisches-treffen-zur-bankomat-gebuehr,news
https://kurier.at/einfache-sprache/sicherer-umgang-mit-dem-internet/245.341.405,sicherer-umgang-mit-dem-internet,news
https://kurier.at/einfache-sprache/niederoesterreich-fluechtlinge-muessen-wieder-umziehen/400374848,niederoesterreich-fluechtlinge-muessen-wieder-umziehen,news
https://kurier.at/einfache-sprache/mit-mut-zum-glueck-das-leben-wagen/190.186.017,mit-mut-zum-glueck-das-leben-wagen,news
https://kurier.at/einfache-sprache/theresa-may-hat-neue-misstrauens-abstimmung-gewonnen/400380740,theresa-may-hat-neue-misstrauens-abstimmung-gewonnen,news
https://kurier.at/einfache-sprache/mafia-mitglieder-festgenommen/259.466.422,mafia-mitglieder-festgenommen,news
https://kurier.at/einfache-sprache/olivia-jones-hat-sich-die-beine-verkuerzen-lassen/241.518.998,olivia-jones-hat-sich-die-beine-verkuerzen-lassen,news
https://kurier.at/einfache-sprache/sommer-2020-bahnstrecken-in-wien-wegen-bauarbeiten-gesperrt/400730844,sommer-2020-bahnstrecken-in-wien-wegen-bauarbeiten-gesperrt,news
https://kurier.at/einfache-sprache/neues-handy-programm-fuer-kopfschmerz-patienten/203.528.265,neues-handy-programm-fuer-kopfschmerz-patienten,news
https://kurier.at/einfache-sprache/5-dinge-ueber-die-wir-uns-im-supermarkt-aergern/400398242,5-dinge-ueber-die-wir-uns-im-supermarkt-aergern,news
https://kurier.at/einfache-sprache/region-kaschmir-hat-in-indien-keine-eigenen-rechte-mehr/400570526,region-kaschmir-hat-in-indien-keine-eigenen-rechte-mehr,news
https://kurier.at/einfache-sprache/ehemalige-mitarbeiterin-verklagt-facebook/400129061,ehemalige-mitarbeiterin-verklagt-facebook,news
https://kurier.at/einfache-sprache/kein-trinkgeld-fuer-eine-kellnerin/241.327.553,kein-trinkgeld-fuer-eine-kellnerin,news
https://kurier.at/einfache-sprache/martin-luther-kings-traum-erfuellte-sich-bis-heute-nicht/400018216,martin-luther-kings-traum-erfuellte-sich-bis-heute-nicht,news
https://kurier.at/einfache-sprache/reifen-schaeden-bei-formel-1-rennen-in-china/193.722.511,reifen-schaeden-bei-formel-1-rennen-in-china,news
https://kurier.at/einfache-sprache/400-000-jahre-alter-menschen-schaedel-gefunden/253.212.387,400-000-jahre-alter-menschen-schaedel-gefunden,news
https://kurier.at/einfache-sprache/verbund-verdient-seit-jahren-nicht-mehr-genug/221.991.769,verbund-verdient-seit-jahren-nicht-mehr-genug,news
https://kurier.at/einfache-sprache/das-volk-in-kolumbien-ist-gegen-friedens-vertrag/224.447.550,das-volk-in-kolumbien-ist-gegen-friedens-vertrag,
https://kurier.at/einfache-sprache/marko-marinic-ist-einer-der-besten-30-journalisten-unter-30-jahren/400548803,marko-marinic-ist-einer-der-besten-30-journalisten-unter-30-jahren,news
https://kurier.at/einfache-sprache/frankreich-ausnahme-zustand-soll-verlaengert-werden/194.137.885,frankreich-ausnahme-zustand-soll-verlaengert-werden,news
https://kurier.at/einfache-sprache/equal-pay-day-frauen-fahren-in-berlin-guenstiger-mit-den-oeffentlichen-verkehrsmitteln/400439023,equal-pay-day-frauen-fahren-in-berlin-guenstiger-mit-den-oeffentlichen-verkehrsmitteln,news
https://kurier.at/einfache-sprache/getraenke-aus-pflanzen-wie-soja-oder-hafer-werden-immer-beliebter/400770582,getraenke-aus-pflanzen-wie-soja-oder-hafer-werden-immer-beliebter,news
https://kurier.at/einfache-sprache/flugzeug-stuerzte-auf-einkaufs-zentrum/247.955.073,flugzeug-stuerzte-auf-einkaufs-zentrum,news
https://kurier.at/einfache-sprache/frisches-obst-ist-gesuender-als-obst-mus-im-beutel/400597100,frisches-obst-ist-gesuender-als-obst-mus-im-beutel,news
https://kurier.at/einfache-sprache/immer-mehr-menschen-arbeiten-fuer-weniger-geld/184.472.595,immer-mehr-menschen-arbeiten-fuer-weniger-geld,news
https://kurier.at/einfache-sprache/schauspieler-bill-cosby-zu-gefaengnis-strafe-verurteilt/400131239,schauspieler-bill-cosby-zu-gefaengnis-strafe-verurteilt,news
https://kurier.at/einfache-sprache/nationalrat-beschliesst-rauch-verbot/400542584,nationalrat-beschliesst-rauch-verbot,news
https://kurier.at/einfache-sprache/viele-angriffe-haette-man-verhindern-koennen/186.275.238,viele-angriffe-haette-man-verhindern-koennen,news
https://kurier.at/einfache-sprache/flugzeuge-fuer-taucher-versenkt/205.041.999,flugzeuge-fuer-taucher-versenkt,news
https://kurier.at/einfache-sprache/gedenk-feier-zum-74-jahrestag-vom-atombomben-abwurf-auf-hiroshima/400571546,gedenk-feier-zum-74-jahrestag-vom-atombomben-abwurf-auf-hiroshima,news
https://kurier.at/einfache-sprache/kaetzchen-aus-motorraum-gerettet/217.471.481,kaetzchen-aus-motorraum-gerettet,news
https://kurier.at/einfache-sprache/40-jahre-ich-bin-ok/400395218,40-jahre-ich-bin-ok,news
https://kurier.at/einfache-sprache/diese-mannschaften-sind-im-halbfinale-der-fussball-weltmeisterschaft/400063643,diese-mannschaften-sind-im-halbfinale-der-fussball-weltmeisterschaft,news
https://kurier.at/einfache-sprache/lehrstellen-fuer-junge-fluechtlinge/202.505.268,lehrstellen-fuer-junge-fluechtlinge,news
https://kurier.at/einfache-sprache/warum-sexting-so-gefaehrlich-ist/216.534.477,warum-sexting-so-gefaehrlich-ist,news
https://kurier.at/einfache-sprache/hilfe-in-der-nachbarschaft-wird-immer-bekannter/179.748.587,hilfe-in-der-nachbarschaft-wird-immer-bekannter,news
https://kurier.at/einfache-sprache/gedenk-feier-im-konzentrations-lager-mauthausen/400485520,gedenk-feier-im-konzentrations-lager-mauthausen,news
https://kurier.at/einfache-sprache/geldstrafen-fuer-urlauber-mit-schlechtem-benehmen/400091246,geldstrafen-fuer-urlauber-mit-schlechtem-benehmen,news
https://kurier.at/einfache-sprache/wieder-erbeben-in-italien/228.910.623,wieder-erbeben-in-italien,news
https://kurier.at/einfache-sprache/10-jaehriger-junge-brach-schwimmrekord/400080002,10-jaehriger-junge-brach-schwimmrekord,news
https://kurier.at/einfache-sprache/fluechtlinge-in-griechenland-koennen-nicht-weiterreisen/184.087.977,fluechtlinge-in-griechenland-koennen-nicht-weiterreisen,news
https://kurier.at/einfache-sprache/die-gorillas-kommen-wieder/400046426,die-gorillas-kommen-wieder,news
https://kurier.at/einfache-sprache/gefaehrliche-globuli/248.356.109,gefaehrliche-globuli,news
https://kurier.at/einfache-sprache/grippe-zeit/179.039.224,grippe-zeit,news
https://kurier.at/einfache-sprache/oesterreich-4-neue-lehr-berufe-ab-herbst/400543793,oesterreich-4-neue-lehr-berufe-ab-herbst,news
https://kurier.at/einfache-sprache/wie-politiker-die-nachrichten-unternehmen-unter-ihre-kontrolle-bringen/311.104.697,wie-politiker-die-nachrichten-unternehmen-unter-ihre-kontrolle-bringen,news
https://kurier.at/einfache-sprache/neues-integrations-gesetz/246.346.295,neues-integrations-gesetz,news
https://kurier.at/einfache-sprache/nicht-alle-pensionisten-bekommen-pensions-hunderter/238.228.992,nicht-alle-pensionisten-bekommen-pensions-hunderter,news
https://kurier.at/einfache-sprache/ein-weiterer-toter-beim-radsport/190.374.200,ein-weiterer-toter-beim-radsport,news
https://kurier.at/einfache-sprache/erreichbarkeit-mit-dem-handy/205.847.730,erreichbarkeit-mit-dem-handy,news
